95	0	1
124	0	1
128	0	1
130	0	1
133	0	1
136	0	1
138	0	1
141	0	1
145	0	1
147	0	1
149	0	1
153	0	1
167	0	1
174	0	1
178	0	1
200	0	1
201	0	1
202	0	1
203	0	1
204	0	1
208	0	1
226	0	1
233	0	1
237	0	1
245	0	1
247	0	1
249	0	1
261	0	1
264	0	1
352	0	1
357	0	1
361	0	1
364	0	1
368	0	1
373	0	1
374	0	1
375	0	1
376	0	1
377	0	1
378	0	1
379	0	1
380	0	1
381	0	1
382	0	1
383	0	1
384	0	1
389	0	1
393	0	1
404	0	1
406	0	1
409	0	1
410	0	1
412	0	1
413	0	1
414	0	1
415	0	1
417	0	1
418	0	1
419	0	1
420	0	1
421	0	1
423	0	1
425	0	1
427	0	1
429	0	1
431	0	1
433	0	1
434	0	1
438	0	1
439	0	1
441	0	1
442	0	1
443	0	1
444	0	1
445	0	1
446	0	1
447	0	1
449	0	1
450	0	1
451	0	1
452	0	1
455	0	1
465	0	1
466	0	1
470	0	1
471	0	1
473	0	1
474	0	1
475	0	1
476	0	1
477	0	1
478	0	1
481	0	1
482	0	1
483	0	1
484	0	1
486	0	1
487	0	1
506	0	1
511	0	1
515	0	1
516	0	1
519	0	1
520	0	1
523	0	1
524	0	1
525	0	1
526	0	1
527	0	1
528	0	1
529	0	1
530	0	1
531	0	1
532	0	1
534	0	1
535	0	1
536	0	1
545	0	1
547	0	1
551	0	1
552	0	1
553	0	1
556	0	1
559	0	1
560	0	1
561	0	1
562	0	1
563	0	1
565	0	1
566	0	1
567	0	1
568	0	1
569	0	1
571	0	1
572	0	1
574	0	1
575	0	1
576	0	1
577	0	1
579	0	1
580	0	1
590	0	1
593	0	1
594	0	1
595	0	1
596	0	1
597	0	1
598	0	1
618	0	1
620	0	1
621	0	1
622	0	1
623	0	1
627	0	1
628	0	1
629	0	1
630	0	1
631	0	1
632	0	1
633	0	1
634	0	1
635	0	1
639	0	1
662	0	1
663	0	1
670	0	1
677	0	1
682	0	1
683	0	1
692	0	1
696	0	1
711	0	1
713	0	1
717	0	1
718	0	1
719	0	1
723	0	1
726	0	1
729	0	1
733	0	1
891	0	1
892	0	1
898	0	1
899	0	1
909	0	1
924	0	1
926	0	1
927	0	1
930	0	1
931	0	1
935	0	1
936	0	1
937	0	1
939	0	1
942	0	1
944	0	1
947	0	1
948	0	1
952	0	1
953	0	1
965	0	1
968	0	1
970	0	1
994	0	1
1003	0	1
1004	0	1
1012	0	1
1014	0	1
1015	0	1
1016	0	1
1020	0	1
1021	0	1
1023	0	1
1025	0	1
1026	0	1
1027	0	1
1031	0	1
1032	0	1
1033	0	1
1038	0	1
1040	0	1
1045	0	1
1047	0	1
1048	0	1
1051	0	1
1060	0	1
1061	0	1
1062	0	1
1063	0	1
1066	0	1
1068	0	1
1069	0	1
1070	0	1
1071	0	1
1073	0	1
1077	0	1
1078	0	1
1080	0	1
1081	0	1
1082	0	1
1084	0	1
1085	0	1
1090	0	1
1091	0	1
1092	0	1
1093	0	1
1095	0	1
1097	0	1
1098	0	1
1100	0	1
1101	0	1
1102	0	1
1106	0	1
1107	0	1
1108	0	1
1110	0	1
1111	0	1
1112	0	1
1121	0	1
1124	0	1
1126	0	1
1127	0	1
1131	0	1
1134	0	1
1143	0	1
1146	0	1
1148	0	1
1150	0	1
1151	0	1
1153	0	1
1155	0	1
1158	0	1
1177	0	1
1179	0	1
1185	0	1
1186	0	1
1187	0	1
1188	0	1
1192	0	1
1193	0	1
1194	0	1
1197	0	1
1205	0	1
1206	0	1
1207	0	1
1208	0	1
1209	0	1
1213	0	1
1218	0	1
1219	0	1
1222	0	1
1224	0	1
1226	0	1
1231	0	1
1232	0	1
1233	0	1
1234	0	1
1235	0	1
1237	0	1
1238	0	1
1240	0	1
1241	0	1
1244	0	1
1250	0	1
1256	0	1
1263	0	1
1274	0	1
1278	0	1
1279	0	1
1280	0	1
1281	0	1
1282	0	1
1283	0	1
1284	0	1
1285	0	1
1287	0	1
1290	0	1
1295	0	1
1299	0	1
1301	0	1
1302	0	1
1308	0	1
1309	0	1
1310	0	1
1313	0	1
1315	0	1
1319	0	1
1324	0	1
1325	0	1
1326	0	1
1332	0	1
1334	0	1
1340	0	1
1341	0	1
1342	0	1
1345	0	1
1347	0	1
1354	0	1
1426	0	2
2201	0	2
2386	0	2
2482	0	2
